-415.6101,105.1652,93.0354
-389.3087,99.7406,85.1632
-390.0274,114.3193,90.5597
-380.2612,132.5955,71.2568
-377.3032,84.4537,69.5276
-336.6607,110.1244,86.2030
-324.8032,111.5038,83.8506
-332.8214,94.6200,77.9647
-334.6283,128.2984,78.9607
-284.0768,113.1480,75.6826
-298.5216,90.2520,24.4626
-299.0331,141.1031,27.7190
-269.4218,94.2542,52.6237
-273.7473,139.9841,53.8491
-249.2451,96.2334,44.2862
-252.8282,139.1299,48.3962
-230.5047,100.2255,42.2598
-233.8415,139.5074,44.3953
-212.3216,103.5040,39.6333
-215.4316,139.7807,40.3491
-194.6922,105.1056,35.6505
-196.2881,138.3463,37.4450
NA,NA,NA
-415.4224,104.6812,92.7719
-412.6464,105.6556,93.3590
-409.8462,106.0779,94.3492
-406.8558,105.9801,94.5689
-403.9039,105.4865,94.7743
-401.0598,105.4999,95.7289
-398.0673,105.3853,95.5521
-395.1407,106.0375,95.6523
-392.1862,106.5557,95.7005
-389.2798,107.2592,95.4593
-386.2900,107.2835,95.2135
-383.3333,107.5181,94.7631
-380.3798,107.8197,94.3323
-377.4092,108.0365,93.9738
-374.4439,108.3127,93.6118
-371.4595,108.5243,93.3914
-368.4885,108.7836,93.0662
-365.5298,109.0960,92.6810
-362.5664,109.2400,92.2366
-359.6246,109.4484,91.6864
-356.6899,109.6697,91.1046
-353.7648,109.9042,90.4812
-350.8420,110.1679,89.8587
-330.1231,110.7138,85.2975
-327.4808,111.9631,84.6207
-324.5394,112.0896,84.0448
-321.5924,111.9266,83.5072
-318.6378,111.7526,83.0175
-315.6927,111.5266,82.4925
-312.7503,111.3156,81.9468
-309.8102,111.4767,81.3727
-306.8875,111.7404,80.7498
-303.9618,111.9454,80.1187
-301.0401,112.2207,79.4956
-298.1219,112.6033,78.9147
-295.2762,113.1732,78.1549
-292.4095,113.6879,77.4356
-289.5147,114.0099,76.7172
-286.6496,114.3565,75.8978
-283.7743,114.7506,75.1383
-280.8899,115.0820,74.3830
-278.0452,115.4712,73.5133
-275.1722,115.7992,72.7144
-272.2839,116.0461,71.9418
-269.4053,116.2756,71.1288
-266.5326,116.5210,70.2998
-263.6731,116.6947,69.4094
-260.8208,116.8372,68.4906
-257.9608,116.9355,67.5901
-255.1233,117.0360,66.6212
-252.2865,117.2257,65.6640
-249.4576,117.4534,64.6917
-246.6482,117.7312,63.6768
-243.8526,118.0300,62.6300
-241.0839,118.2876,61.5041
