-382.2338,76.3371,108.0649
-372.4418,86.0992,101.5488
-370.6104,73.0789,102.8262
-332.1511,54.6658,80.7248
-310.6776,69.0701,88.9906
-312.7955,86.2049,95.9782
-315.2910,105.5243,86.7932
-341.2274,111.5428,76.9461
-256.3505,93.5511,74.9073
-274.5661,114.9347,25.1011
-271.4271,63.4531,31.7526
-252.2703,70.3769,54.7854
-261.7007,117.9605,57.3759
-243.6746,72.5784,49.5559
-250.0772,119.5280,51.8541
-223.6058,77.8926,40.1367
-229.5748,121.2002,44.3073
-204.6492,83.0359,34.8418
-210.5853,122.3456,39.2830
-186.4243,86.7660,30.6307
-191.0085,125.3853,32.7523
-167.6371,90.9139,27.1294
-172.0161,125.4704,29.6932
NA,NA,NA
-382.3861,76.8812,107.0377
-372.4740,85.4576,101.8341
-370.2787,72.7885,102.5066
-332.3615,54.5700,80.9549
-310.1064,68.2555,88.4610
-313.0484,85.9794,95.3250
-317.4047,105.5204,87.0873
-342.6466,112.1394,76.9529
-257.5705,96.1255,77.5021
-275.6549,117.7774,29.6016
-271.6530,63.7908,30.7806
-252.2704,70.4724,54.3345
-260.4754,116.4701,58.7380
-249.2067,118.5631,52.5908
-242.3820,72.5494,48.7414
-223.0471,79.0156,42.5694
-228.7800,120.8624,45.2893
-204.2141,83.7352,36.2417
-212.1531,123.3200,37.0372
-189.3903,122.5135,35.7675
-186.0779,88.1721,32.0783
-167.6801,91.4611,27.3755
-172.0569,126.6850,28.0030
NA,NA,NA
-382.3541,76.3498,108.8273
-372.5955,85.6976,102.0262
-370.8794,73.6583,103.1310
-332.3661,54.7046,80.7350
-308.9240,69.5551,88.8020
-313.3670,87.6685,95.3846
-317.4449,106.5410,86.1321
-341.8068,111.9705,76.9695
-257.4384,96.7081,78.2933
-276.7037,117.1730,28.3576
-273.1398,64.5328,28.5588
-252.2137,70.3122,54.1243
-262.3801,116.9784,57.0606
-250.2489,119.8649,51.3994
-243.4759,73.1033,49.9153
-223.7306,77.8020,39.5283
-229.6300,120.8865,44.6907
-204.7511,84.3360,36.6125
-212.6928,122.8066,37.2980
-188.4553,121.0433,36.2786
-186.6940,86.7598,30.2147
-168.3092,90.5034,26.3374
-173.0790,124.7559,30.0381


