-372.4310,128.4875,57.7132
-359.40,127.8,56.6699
-359.8770,132.4259,51.6526
-357.3240,140.1249,42.2207
-356.5065,119.4658,42.2454
-337.3394,131.0652,46.1416
-332.8488,131.3748,44.1921
-337.4627,123.2455,43.0008
-339.2628,138.3616,42.7598
-317.8114,131.6932,38.3980
-326.6525,122.2630,18.2190
-324.6806,141.2920,16.6864
-313.8097,143.5096,26.4451
-312.2516,121.1183,25.1069
-302.9474,123.0733,25.1703
-305.0715,144.9555,24.3950
-293.4707,124.5581,24.7064
-295.5573,144.7131,23.9984
-286.0597,143.9964,22.9207
-285.4388,125.9343,23.7070
-277.7556,144.1979,20.4993
-277.2781,127.9140,22.3292
NA,NA,NA
-373.7548,128.9020,57.6350
-370.9142,128.0347,58.0578
-368.0617,127.7454,57.1748
-365.1589,128.4759,56.9754
-362.1778,128.2065,56.7741
-359.4480,128.9754,55.7959
-356.6832,129.3439,54.6912
-353.8681,129.4869,53.6643
-351.1104,129.8473,52.5394
-348.3274,129.9780,51.4269
-339.9500,131.0033,47.9775
-337.3318,130.5872,46.5735
-334.5948,130.8051,45.3645
-331.9597,129.9826,44.1898
-329.1581,129.6361,43.1746
-326.3649,129.8473,42.1005
-323.6048,130.4234,41.0759
-320.8172,130.6526,39.9911
-318.1234,130.6904,38.6712
-316.3913,131.8529,36.5152
-313.7763,132.2803,35.1084
-306.0159,132.1501,33.4712
-303.1544,131.9140,32.6018
-300.1791,132.2931,32.6678
-297.2086,132.5714,32.3543
-294.2120,132.6658,32.2469
-291.2481,132.9691,31.8954
-288.3423,133.1009,31.1612
-285.5278,133.8806,30.4753
-282.6723,134.3042,29.6589
-279.8831,134.5461,28.5811
-277.0643,135.1975,27.7872
-274.1620,134.9983,27.0544
-271.3040,135.1290,26.1518
-268.5915,135.2378,24.8748
-266.0563,135.5079,23.2937
-263.5795,135.7284,21.6155
-261.1590,136.0314,19.8692
-258.7207,136.1663,18.1266
-256.2646,136.0917,16.4056
-253.8799,136.0005,14.5876
