-393.7374,100.6203,90.6503
-381.1088,95.7157,85.4191
-383.1218,110.5362,86.8670
-370.5616,132.1439,70.7038
-364.8166,80.9836,67.3122
-323.9965,109.9936,94.0115
-310.7287,110.6283,94.4568
-320.3032,92.2568,85.3253
-325.3068,127.8526,88.3855
-265.4340,115.7555,91.1118
-270.8026,92.8611,35.2979
-275.6915,146.3589,39.2952
-251.5208,145.1385,66.1668
-246.5921,96.8136,62.1843
-222.8412,100.1406,55.5458
-227.4929,144.3666,64.1405
-207.7923,146.2102,57.2536
-203.9599,105.9017,54.5770
-185.7508,108.4516,45.1940
-188.5555,148.0211,48.6777
-169.0992,112.1408,36.7061
-171.5410,147.9993,39.5002
NA,NA,NA
-394.4747,102.2835,90.2644
-391.6211,102.6000,91.1341
-388.7406,102.5948,91.9724
-386.1140,104.0340,92.1453
-383.3877,104.9542,92.9939
-380.4258,105.3431,93.2696
-377.4370,105.4739,93.4932
-374.4655,105.7932,93.7549
-371.4957,106.1253,94.0198
-368.5117,106.2810,94.2861
-365.5272,106.2973,94.5906
-362.5428,106.1049,94.8279
-359.5528,105.9557,95.0220
-356.5576,105.9751,95.1909
-353.5860,106.3528,95.3554
-350.6769,107.0324,95.6296
-342.2216,109.1171,95.7491
-339.2323,109.3371,95.6231
-336.2361,109.4875,95.5996
-333.2450,109.6811,95.4751
-330.2686,110.0280,95.3320
-327.3120,110.5367,95.3234
-324.3426,110.9598,95.2651
-321.3583,111.2429,95.1475
-318.3661,111.4379,95.0526
-315.3727,111.6136,94.9616
-312.3812,111.8230,94.8774
-309.3968,112.1084,94.7667
-306.4142,112.3996,94.6270
-303.4391,112.7464,94.4585
-300.4829,113.1651,94.1661
-297.5665,113.4939,93.5447
-294.6610,113.9068,92.9218
-291.7461,114.2624,92.3081
-288.8419,114.5649,91.6193
-285.9258,114.8485,90.9743
-282.9892,115.0542,90.3967
-280.0527,115.3016,89.8347
-277.1378,115.6523,89.2180
-274.2179,115.9789,88.6117
-271.2956,116.2110,87.9741
-268.3858,116.4568,87.2869
-265.4989,116.6796,86.5018
-262.6127,116.9146,85.7177
-259.7327,117.2008,84.9280
-256.8697,117.5135,84.0883
-254.0439,117.8488,83.1382
-251.2228,118.2401,82.1958
-248.4250,118.6419,81.1903
-245.6272,119.0566,80.1903
-242.8199,119.5271,79.2428
-240.0217,119.9079,78.2303
-237.2499,120.2177,77.1251
-234.4781,120.5552,76.0282
-231.6753,120.8954,75.0142
-228.9412,121.1830,73.8132
-226.2164,121.4971,72.5981
-223.5022,121.8378,71.3663
-220.7931,122.1407,70.1138
